Elora2005						
1	1.7	-1.6	0.53	3.67	1.45	90.2
2	3.3	-3.4	0.00	2.33	2.82	87.1
3	3.8	-0.1	2.39	1.93	0.50	95.7
4	0.6	-2.6	0.07	2.01	2.43	98.8
5	-1.7	-7.9	0.00	3.38	5.00	95.1
6	-2.9	-8.5	0.08	4.84	4.41	80.4
7	-3.3	-6.6	0.41	5.00	2.56	90.6
8	-2.1	-4.3	0.00	2.12	4.48	86.3
9	-1.3	-3.8	0.00	2.18	3.08	92.9
10	1.0	-2.4	0.08	5.57	2.33	95.7
11	-2.3	-4.7	0.00	2.87	2.88	90.2
12	0.9	-5.4	0.07	3.16	3.36	92.4
13	13.4	1.8	0.92	4.60	1.49	98.8
14	1.1	-11.5	1.18	5.72	1.58	89.2
15	-10.0	-13.6	0.00	4.64	6.42	86.9
16	-9.8	-14.9	0.07	1.48	8.11	87.3
17	-10.9	-15.1	0.12	3.94	4.99	86.2
18	-14.4	-21.5	0.09	2.94	8.76	83.2
19	-4.5	-15.6	0.00	4.95	9.60	75.9
20	-4.3	-16.4	0.27	4.14	4.77	88.9
21	-15.1	-27.5	0.13	1.53	7.53	79.8
22	-15.8	-24.4	0.48	5.51	10.78	66.2
23	-13.6	-19.9	0.08	6.09	3.60	82.2
24	-7.9	-21.2	0.00	3.92	10.82	65.8
25	-4.4	-9.6	0.22	3.08	5.45	75.6
26	-6.6	-14.2	0.43	4.92	4.38	89.3
27	-14.0	-23.0	0.08	2.55	10.48	82.4
28	-9.3	-25.4	0.26	1.32	11.65	65.7
29	-3.1	-17.6	0.38	1.16	11.37	74.9
30	-1.7	-10.8	0.00	2.28	8.23	73.2
31	-1.3	-15.3	0.00	1.09	11.48	78.7
32	-0.6	-14.7	0.17	1.08	11.27	80.8
33	-2.2	-14.5	0.00	1.37	12.08	80.9
34	-0.1	-7.7	0.07	1.45	10.26	88.9
35	1.9	-11.2	0.00	1.26	10.36	78.8
36	3.9	-9.8	0.06	0.95	11.65	84.4
37	4.6	-4.9	0.07	1.52	11.51	89.4
38	4.1	0.6	0.00	1.33	9.78	77.7
39	2.5	-1.2	0.46	2.04	3.25	83.9
40	-1.7	-5.5	0.19	2.59	2.82	100.0
41	-4.7	-8.2	0.38	3.43	3.45	99.3
42	-3.9	-10.1	0.06	4.06	12.10	74.9
43	0.9	-4.0	0.17	5.74	9.43	81.1
44	-2.2	-12.6	0.00	2.49	8.86	86.4
45	3.2	-7.6	0.22	4.50	12.49	75.7
46	3.6	0.1	1.24	4.81	1.29	94.5
47	1.9	-5.4	1.30	2.74	3.24	98.6
48	-4.9	-10.1	0.37	3.07	9.95	87.8
49	-8.7	-16.9	0.13	4.19	11.48	91.5
50	-5.7	-15.4	0.43	3.61	14.44	87.6
51	-5.4	-17.5	0.24	1.94	11.87	91.7
52	-0.8	-6.4	0.89	3.63	8.60	89.8
53	-1.4	-3.4	0.22	2.23	6.76	96.9
54	-4.0	-16.3	0.00	1.84	9.14	93.0
55	-7.2	-18.0	0.53	2.15	16.47	78.6
56	-5.5	-20.5	0.15	2.07	13.21	83.6
57	-5.8	-9.7	0.50	3.38	11.03	88.9
58	-5.9	-20.7	0.22	1.75	16.64	80.9
59	-0.5	-8.3	0.35	3.15	15.25	77.8
60	-1.4	-4.8	0.37	4.73	9.45	83.2
61	-4.8	-9.7	0.07	4.81	9.89	94.5
62	-7.4	-14.4	0.22	4.45	12.46	78.8
63	-4.0	-14.7	0.07	2.33	17.18	72.4
64	-1.6	-16.7	0.21	1.71	16.01	79.2
65	2.3	-8.4	0.33	5.07	17.74	84.8
66	3.9	-2.3	0.14	3.86	6.05	92.6
67	0.4	-14.6	0.67	6.06	3.24	89.3
68	-9.3	-19.8	0.30	3.31	19.19	75.9
69	-6.0	-14.5	0.40	3.12	19.21	78.4
70	-3.5	-8.1	0.30	2.57	18.80	77.0
71	-2.0	-10.9	0.22	2.33	15.43	86.0
72	-4.5	-13.7	0.29	2.27	13.25	89.1
73	-3.8	-17.3	0.14	1.53	18.07	82.2
74	-1.6	-14.7	0.32	1.75	20.77	82.2
