Year,DOY,P1_T_5,P1_T_25,P1_T_55,P1_T_85
2019,1.0069444444444444,-0.05550000000000001,0.7709999999999999,3.552,2.5060000000000002
2019,1.0138888888888888,-0.0505,0.7729999999999999,3.483,2.428
2019,1.0208333333333333,-0.049,0.771,3.399,2.306
2019,1.0277777777777777,-0.0485,0.7665,3.437,2.348
2019,1.0347222222222223,-0.047000000000000014,0.7665,3.519,2.461
2019,1.0416666666666667,-0.045999999999999985,0.7705,3.631,2.5765000000000002
2019,1.0486111111111112,-0.02099999999999999,0.7849999999999999,3.618,2.5294999999999996
2019,1.0555555555555556,-0.010999999999999996,0.786,3.679,2.6125
2019,1.0625,-0.005500000000000005,0.7889999999999999,3.574,2.4349999999999996
2019,1.0694444444444444,-0.014499999999999999,0.782,3.508,2.432
2019,1.0763888888888888,-0.0175,0.7795000000000001,3.419,2.3305
2019,1.0833333333333333,-0.021000000000000005,0.7745,3.617,2.528
2019,1.0902777777777777,-0.02500000000000001,0.768,3.594,2.497
2019,1.0972222222222223,-0.031,0.7625,3.539,2.4755000000000003
2019,1.1041666666666667,-0.0325,0.762,3.462,2.365
2019,1.1111111111111112,-0.036500000000000005,0.7585,3.459,2.379
2019,1.1180555555555556,-0.044,0.751,3.415,2.3135
2019,1.125,-0.0495,0.746,3.586,2.5015
2019,1.1319444444444444,-0.0455,0.7484999999999999,3.592,2.516
2019,1.1388888888888888,-0.052000000000000005,0.7404999999999999,3.538,2.4619999999999997
2019,1.1458333333333333,-0.052000000000000005,0.7385,3.461,2.3505000000000003
2019,1.1527777777777777,-0.052000000000000005,0.736,3.464,2.371
2019,1.1597222222222223,-0.053000000000000005,0.732,3.415,2.292
2019,1.1666666666666667,-0.051000000000000004,0.7305,3.558,2.482
2019,1.1736111111111112,-0.05000000000000002,0.7275,3.597,2.492
2019,1.1805555555555556,-0.049000000000000016,0.728,3.545,2.469
2019,1.1875,-0.049000000000000016,0.7255,3.492,2.378
2019,1.1944444444444444,-0.046500000000000014,0.726,3.502,2.4045
2019,1.2013888888888888,-0.048500000000000015,0.7245,3.443,2.333
2019,1.2083333333333333,-0.048000000000000015,0.7230000000000001,3.484,2.3825000000000003
2019,1.2152777777777777,-0.047000000000000014,0.722,3.452,2.355
2019,1.2222222222222223,-0.04600000000000001,0.7210000000000001,3.488,2.391
2019,1.2291666666666667,-0.04450000000000001,0.7210000000000001,3.437,2.3225
2019,1.2361111111111112,-0.04450000000000001,0.72,3.599,2.5105
2019,1.2430555555555556,-0.04550000000000001,0.72,3.621,2.5069999999999997
2019,1.25,-0.04600000000000001,0.7185,3.532,2.426
2019,1.2569444444444444,-0.04350000000000001,0.7190000000000001,3.482,2.3505000000000003
2019,1.2638888888888888,-0.04250000000000001,0.7175,3.475,2.386
2019,1.2708333333333333,-0.04200000000000001,0.7175,3.43,2.3075
2019,1.2777777777777777,-0.04200000000000001,0.7170000000000001,3.448,2.347
2019,1.2847222222222223,-0.04200000000000001,0.716,3.434,2.315
2019,1.2916666666666667,-0.04250000000000001,0.7150000000000001,3.439,2.355
2019,1.2986111111111112,-0.04300000000000001,0.7145,3.572,2.4705
2019,1.3055555555555556,-0.04150000000000001,0.716,3.615,2.5225
2019,1.3125,-0.04200000000000001,0.7145,3.491,2.3635
2019,1.3194444444444444,-0.04200000000000001,0.7145,3.506,2.408
2019,1.3263888888888888,-0.03900000000000001,0.716,3.449,2.326
2019,1.3333333333333333,-0.037500000000000006,0.7145,3.454,2.3525
2019,1.3402777777777777,-0.03900000000000001,0.714,3.408,2.2935
2019,1.3472222222222223,-0.04150000000000001,0.7115,3.452,2.3585000000000003
2019,1.3541666666666665,-0.04450000000000001,0.71,3.43,2.316
2019,1.3611111111111112,-0.04300000000000001,0.7110000000000001,3.466,2.3685
2019,1.3680555555555556,-0.0475,0.7115,3.449,2.343
2019,1.375,-0.04550000000000001,0.716,3.507,2.423
2019,1.3819444444444444,-0.04400000000000001,0.7190000000000001,3.471,2.3395
2019,1.3888888888888888,-0.047500000000000014,0.7175,3.509,2.412
2019,1.3958333333333333,-0.0495,0.7185,3.604,2.4905
2019,1.4027777777777777,-0.05550000000000001,0.7145,3.63,2.55
2019,1.4097222222222223,-0.060499999999999984,0.7105,3.485,2.392
2019,1.4166666666666667,-0.06599999999999999,0.7075,3.513,2.424
2019,1.4236111111111112,-0.060999999999999985,0.7110000000000001,3.46,2.3324999999999996
2019,1.4305555555555556,-0.060499999999999984,0.7135,3.477,2.375
2019,1.4375,-0.06299999999999999,0.7125,3.453,2.322
2019,1.4444444444444444,-0.06449999999999999,0.712,3.477,2.3625
2019,1.4513888888888888,-0.06599999999999999,0.7115,3.474,2.3259999999999996
2019,1.4583333333333333,-0.06799999999999999,0.712,3.561,2.4985
2019,1.4652777777777777,-0.06949999999999999,0.71,3.47,2.347
2019,1.4722222222222223,-0.06699999999999999,0.7085,3.521,2.4205
2019,1.4791666666666665,-0.071,0.7085,3.596,2.4690000000000003
2019,1.4861111111111112,-0.06599999999999999,0.7115,3.681,2.5925000000000002
2019,1.4930555555555556,-0.06599999999999999,0.7135,3.613,2.5164999999999997
2019,1.5,-0.06399999999999999,0.7155,3.585,2.4965
2019,1.5069444444444444,-0.06299999999999999,0.7165,3.502,2.396
2019,1.5138888888888888,-0.06549999999999999,0.7150000000000001,3.52,2.427
2019,1.5208333333333335,-0.06349999999999999,0.7135,3.477,2.3415
2019,1.5277777777777777,-0.06399999999999999,0.7155,3.503,2.4185
2019,1.5347222222222223,-0.06349999999999999,0.718,3.494,2.3715
2019,1.5416666666666665,-0.06649999999999999,0.7165,3.535,2.4415
