elora1998						
1	0.75	-10.25	0.005	8.01	4.28	79.32
2	4.37	-1.27	0.005	6.99	6.16	89.87
3	5.75	2.82	0.211	6.66	4.21	94.78
4	1.96	-2.57	0.542	4.98	3.85	86.3
5	7.78	0.49	0.767	3.09	3.35	100
6	10.4	3.97	0.213	2.84	6.84	97.63
7	4.29	1.02	1.142	5.38	4.5	96.1
8	1.02	-1.43	0.742	7.58	3.17	90.95
9	2.42	-1.89	0.54	5.86	3.74	90.05
10	-0.5	-7.3	0.036	8.16	6.44	74.77
11	-5.95	-9.42	0.004	5.59	4.86	68.85
12	1.54	-10.03	0.225	2.94	5.72	84.71
13	1.52	-10.31	0.318	6.94	2.05	80.32
14	-6.39	-12.56	0.007	3.91	6.88	75.1
15	-2.97	-10.1	0.234	5.23	7.78	89.99
16	-5.79	-11.17	0.018	4.81	6.88	87.53
17	-2.77	-8.89	0.065	3.14	5.22	90.4
18	-1.13	-7.31	0.091	1.85	5.11	89.46
19	-0.83	-7.41	0.036	1.76	5.94	91.02
20	-2.01	-8.63	0.02	2.68	9.18	88.89
21	-3.42	-8.59	0.008	2.13	5.69	85.44
22	-5.56	-7.49	0.046	6.91	9.04	85.54
23	1.08	-4.7	0.277	4.82	4.9	95.9
24	-0.61	-7.55	0.022	2.68	6.44	88.28
25	-1.59	-9.41	0.023	3.7	6.95	83.53
26	-4.01	-7.72	0.042	4.23	5.29	84.99
27	1.12	-6.73	0.012	3.19	6.05	93.52
28	2.77	-5.09	0.001	1.18	9.97	93.92
29	1.99	-3.09	0.257	2.28	4.75	96.83
30	1.19	-7.57	0.085	4.47	6.77	88.49
31	1.29	-7.94	0.002	2.63	6.91	85.8
32	3.18	-4.58	0.001	3.68	10.84	86.08
33	4.39	-1.85	0.002	5.16	8.82	87.88
34	0.61	-7.11	0	3.87	8.46	77.03
35	-1.54	-8.55	0	5.95	8.89	66.74
36	0.28	-7.9	0	5.59	9.76	68.18
37	2.38	-9.32	0	2.51	11.74	78.39
38	1.37	-6.08	0	3.15	12.92	83.66
39	2.43	-7.15	0	2.02	12.53	77.63
40	6.01	-5.58	0	0.74	10.01	69.84
41	7.76	-1.23	0	1.53	12.13	76.12
42	4.5	0.05	0.028	2.25	6.77	91.97
43	4.04	-1.96	0.089	6.03	5.04	87.55
44	-0.23	-6.26	0.018	2.99	8.89	73.2
45	-3.31	-10.61	0	2.71	13.79	56.55
46	0.46	-9.27	0	2.83	9.54	66.2
47	4.06	-5.97	0.035	3.2	10.84	83.92
48	2.88	0.01	1.119	7.99	7.09	93.93
49	2.18	-0.22	0.248	5.1	7.09	96.35
50	4.13	-1.37	0.084	2.25	9.86	92.56
51	3.33	-1.75	0.076	2.29	10.58	90.48
52	3.82	-3.34	0.004	3.34	6.98	83.48
53	3.43	-2.68	0.003	1.72	6.12	85.07
54	4.73	-2.51	0	4.25	12.42	84.11
55	3.85	-2.21	0.002	3.42	10.94	80.1
56	8.2	-2.17	0.001	4.77	13.57	84.84
57	6.67	-2.78	0	3.18	14.58	81.54
58	7.64	-0.62	0.022	4.4	1.15	81.54
59	9.23	-0.47	0.062	1.44	11.16	89.57
60	9	-1	0.154	1.77	13.79	89.29
61	3.1	-1.2	0.036	3.51	6.8	88.43
62	3.6	-1.5	0.053	3.37	7.13	87.7
63	0.9	-2.3	0.1	3.59	7.78	84.54
64	1.5	-2.4	0.017	3.03	11.63	78.73
65	1	-4.7	0.006	1.21	11.05	77.46
66	3.5	-3.5	0.001	1.72	12.78	77.45
67	6.6	-2.7	0.506	6.8	2.74	91.85
68	11.5	-2.6	0.645	6.04	8.21	92.78
69	-7.8	-11.7	0.266	8.21	17.17	63
70	-8.2	-14.9	0.08	5.26	14.08	62.43
71	-5	-15	0.028	5.95	11.66	67.63
72	-0.1	-12.9	0.426	6.39	17.46	72.76
73	-0.3	-4.9	0.504	7.05	9.11	84.45
74	-4.3	-10.2	0.021	3.68	19.91	75.6
75	1.5	-16.3	0.001	2.46	15.37	75.73
76	3.5	-11.9	0.164	3.37	16.24	77.57
77	3.9	-2.5	0.648	4.75	5.33	94.29
78	3.6	-4.3	0.515	3.18	5.26	96.33
79	-0.7	-3.4	0.271	5.87	12.67	87.56
80	-2.6	-4.2	0.837	7.99	9.43	87.73
81	-0.7	-4.7	0.08	3.95	10.3	82.39
82	0.1	-10	0.024	3.74	16.06	77.34
83	2.7	-11.2	0.002	2.08	17.14	75.82
84	8.7	-5.3	0	3.65	17.93	78.44
85	17.3	3.2	0.018	7.05	15.55	93.18
86	21.6	13	0.001	6.7	13.21	87.27
87	21.2	9.3	0.144	6.24	11.63	87.06
88	17.9	7.1	0.026	3.38	18.9	80.55
89	24	8	0.023	6.42	16.09	87.58
90	23.5	14	0.009	4.88	10.84	81.31
91	16.7	3.6	0.3	3.52	15.88	80.17
92	7.4	2.5	0.06	5.34	6.8	83.8
93	8.2	1.9	0.02	2.96	7.96	78.95
94	6.2	-0.1	0	4.93	17.24	72.81
95	8.5	-2.7	0	3.33	24.48	63.34
96	10.9	-4	0	2.78	23.58	61.52
97	14.6	-2.4	0	2.17	22.5	54.75
98	7	3.2	0.54	5.3	6.26	85.18
99	8.8	3.8	0	7.7	7.56	76.63
100	10.5	-0.5	0	3.86	25.09	56.63
101	12.6	-2.3	0	1.89	24.19	55.45
102	19.2	-0.2	0	2.15	21.6	62.32
103	18.8	2.1	0	3.05	18.36	66.75
104	13.1	6.7	0.42	3.06	5.11	92.79
105	12.3	4.7	0	2.78	18.22	75.71
106	16.3	5.4	1.56	3.21	7.67	93.74
107	6.2	1.1	0	5.33	11.45	72.49
108	15	0.6	0	3.64	24.19	63.4
109	11.7	5	0.16	3.32	9.11	81.89
110	15.2	3.4	0	2.99	24.98	63.93
111	17.1	0.2	0	1.33	23.18	54.62
112	18.6	0.8	0	1.53	24.01	51.39
113	19.4	0.5	0	1.97	25.38	51.7
114	18.1	1.9	0	4.34	24.19	57.54
115	12.2	-1.6	0.06	2.25	23.87	54.24
116	11.2	0.7	0	3.82	14.51	60.18
117	10	-3.5	0	3.27	25.92	58.81
118	15	-2.2	0	1.31	26.68	54.4
119	17.5	-0.8	0	1.49	20.02	51.18
120	21.4	3.9	0	1.14	22.32	67.48
121	19.2	8.8	0	2.05	7.27	85.73
122	18.7	11.3	0.04	2.74	12.2	87.54
123	21.2	11	0	1.87	16.13	75.82
124	17.4	7.3	0	1.69	13.68	84.62
125	20.7	11.1	0.02	1.38	15.16	74.36
126	25	3.3	0	0.96	22.5	65.18
127	23.3	7.8	0	3.55	23.72	71.91
128	21	13.1	0	4.81	13.32	84.65
129	21.8	11.4	0	3.91	23.58	69.38
130	17.5	10.9	1.46	4.05	8.71	86.82
131	15.7	8	0.16	3.74	6.95	89.01
132	16.2	6.5	0	3.35	12.24	78.82
133	21.7	11.1	0	2.95	24.26	72.14
134	28.3	8.1	0	1.27	23.36	63.29
135	30.7	11	0	1.2	25.42	53.71
136	28.6	14.2	0	3.47	19.87	67.47
137	24.5	11.9	0.04	3.77	29.66	52.55
138	28.2	10	0	2.51	24.98	57.26
139	30.5	14.9	0.78	3.69	24.48	63.77
140	25.4	13.3	0	3.89	29.34	59.53
141	12.9	5.4	0	4.4	19.62	59.93
142	16.4	2.5	0	2.34	29.74	50.88
143	20.9	1.9	0	1.29	30.82	42.89
144	23.2	3.5	0.18	1.8	25.92	42.55
145	18.8	11	0.98	1.88	2.59	74.73
146	21.3	9	0	2.88	28.62	54.83
147	25.3	4.8	0	1.33	27.5	47.83
148	27	9.9	0	4.54	22.36	54.14
149	28.9	14.7	0	4.33	22.36	71.83
150	25.6	6	0.1	2.17	30.74	47.13
151	26.4	14.6	0.26	6.41	12.06	75.19
152	18	4	0.08	3.47	26.75	47.62
153	24.9	6.2	0.36	6.08	20.92	60.79
154	13.1	0.8	0	3.84	17.93	57.56
155	16.3	-1	0	3.65	24.05	49.17
156	14.7	-0.1	0	2.68	14.8	50.05
157	14.6	1.6	0	3.79	25.49	52.65
158	15.5	4	0	3.44	18.11	60.99
159	19.9	3.4	0	3.24	22.25	56
160	22.8	3.1	0	1.61	22.07	50.65
161	18.3	7.6	0	2.72	13.72	71.25
162	24.2	11.5	1.3	2.05	11.56	78.32
163	27.8	12.3	0.56	5.77	24.41	69.46
164	24.4	15	0	2.61	15.88	80.66
165	23.7	11.9	0	1.66	16.56	68.92
166	25.4	11	0.04	1.24	20.3	65.12
167	23.7	14	1.52	2.32	20.34	78.8
168	24.1	13.6	0.04	3.19	19.15	71.42
169	27.4	11.4	0	2.44	26.64	60.98
170	26.1	12.3	0	1.54	13.14	64.35
171	29.6	15.8	0	2.36	29.59	56.38
172	31.4	13.7	0	1.77	25.96	54.16
173	32.1	18.5	0.24	2.13	30.67	57.24
174	27.3	14.9	0.02	1.04	23.62	76.01
175	31.2	12.5	0	1.91	27.07	53.45
176	33.3	19	1.54	3.93	23.26	70.58
177	27.8	16.5	0	4.67	24.08	70.93
178	26.7	15.1	0.02	2.03	14.4	59.2
179	27.6	14.7	0.12	2.19	16.2	58.75
180	31.4	14.6	0.64	4.02	30.38	51.39
181	23.5	12.9	0.16	3.45	18.79	76.82
182	26.28	14.5	0.04	4.02	29.66	51.35
183	28.63	12.46	0.001	2.31	31.46	46.86
184	30.57	15.3	0.06	2.53	25.6	53.44
185	24.66	16.13	1.085	2.75	17.06	76.8
186	26.26	13.07	0.077	2.08	31.68	50.59
187	26.85	15.75	0.462	1.68	12.64	58.65
188	23.15	17.27	1.611	1.98	9.76	89.49
189	26.2	17.59	1.216	1.78	18.04	80.67
190	28.75	15.47	0.246	2.29	29.41	63.61
191	24.92	13.73	0.005	3.64	31.68	53.15
192	26.92	12.15	0.001	2.69	30.92	50.11
193	27.81	13.47	0.004	1.62	25.96	50.1
194	29.73	16.14	0	2.46	29.41	51.59
195	32.04	17.2	0.001	2.66	29.02	56.44
196	31.98	20.95	0.021	2.31	27.5	64.18
