elora2010						
1	-0.7	-13	0.15	4.7	4.4	85.6
2	-12.9	-15.9	0	6.46	8.27	75.16
3	-9.7	-15.6	0	7.03	4.64	79.67
4	-8.3	-12.5	0	4.4	8.76	81.29
5	-6	-10.7	0.06	3.86	7.32	86.22
6	-4.9	-9.6	0	3.53	6.9	86.21
7	-5	-8.3	0	1.88	6.69	86.65
8	-7.5	-11.9	0.08	4.93	6.99	82.24
9	-9.6	-17.6	0.1	3.12	8.3	81.39
10	-7.2	-18.2	0.12	4.49	8.74	87.89
11	-7.5	-10.4	0.13	3.5	5.22	84.78
12	-6.7	-12.7	0.13	3.09	9.3	84.08
13	-3	-10.5	0	5.07	7.92	89.23
14	1.9	-10.9	0	5.02	8.99	92.8
15	1	-1	0	3.28	5.04	90.14
16	-0.9	-3.9	0	3.23	6.19	90.73
17	0	-3.7	0	1.51	6.08	97.4
18	-0.6	-5.3	0	2.78	5.8	90.56
19	-0.9	-4.9	0.06	2.46	6.18	87.98
20	-4.9	-9.2	0	3	10.24	82.56
21	-1.6	-15.6	0.09	4.09	10.51	88.02
22	0.9	-5.9	0	4.99	10.33	87.43
23	-1.1	-5.2	0	3.94	10.37	89.27
24	4	-1.9	0.54	4.2	4.53	92.51
25	3.9	-1.5	0.63	5.14	6.77	93.54
26	-1.5	-4.5	0.07	6.98	6.24	81.5
27	-4.5	-8	0	6.74	8.03	75.52
28	-6.2	-17.9	0.21	7.2	8.94	74.86
29	-13.3	-18.9	0.1	4.18	11.45	73.4
30	-7.2	-22.6	0.19	2	11.86	70.56
31	-6.8	-12.9	0.06	5.09	8.23	79.55
32	-7.2	-12.7	0	4.07	10	75.17
33	-2.8	-14.1	0.17	1.42	10	84.69
34	-2.1	-11.2	0.13	3.06	7.95	85.51
35	-3.8	-14.7	0.08	1.92	11.48	78.72
36	-2.2	-12.8	0.15	3.94	7.05	85.55
37	-7.6	-14.7	0	6.18	13.19	75.36
38	-5.9	-13.4	0	3.72	13.15	80.37
39	-4.5	-14.7	0.07	3.55	13.31	83.54
40	-5.7	-7.5	0	4.2	6.22	89.95
41	-4.3	-9.8	0.24	5.54	8.34	88.57
42	-4.4	-13.2	0	4.43	11.78	79.48
43	-3.7	-9.4	0	3.14	10.06	81.29
44	-4.4	-8.4	0.06	3.48	10.82	81.34
45	-3.3	-4.7	0	5.36	7.71	80.73
46	-3.9	-6.1	0	2.88	8.76	82.6
47	-2.7	-6.1	0.06	2.26	11.09	83.15
48	-0.4	-5.6	0	4.88	9.56	88.08
49	-0.4	-5	0	5.09	9.08	84.25
50	-0.6	-6.4	0	4.64	12.05	85.35
51	0.2	-8.8	0	3.26	12.02	87.44
52	0.4	-6.9	0.07	2.42	15.75	76.04
53	-1.8	-6.7	0.58	4.78	7.54	91.33
54	-1.1	-3.9	0.06	2.05	6.02	90
55	0.1	-8.9	0	1.32	-99	82.22
