elora2000						
1	4.6	-5.3	0.002	3.32	7.78	95.38
2	12.3	-2	0.13	4.89	3.71	100
3	11.1	-2.5	0.498	5.49	3.82	93.44
4	8.8	-2.6	0.404	8	4.97	92.84
5	-2.7	-7.3	0.048	3.39	5.76	69.48
6	0.9	-5.5	0.086	5.51	6.59	79.78
7	-2.1	-5.6	0.043	5.36	4.14	81.8
8	3.6	-10.4	0.001	6.25	7.49	81.12
9	4.3	-1.9	0.042	3.14	5.65	94.62
10	6.5	-3.2	0.439	6.36	2.27	94.24
11	1.9	-0.6	0.152	7.51	5.04	86.06
12	-3.3	-4.4	0.085	4.1	5.72	75.7
13	-10.3	-12.5	0.537	6.34	6.3	77.48
14	-8.6	-17	0.024	3.55	6.66	77.22
15	0.6	-13.2	0.023	4.28	4.5	84.07
16	-0.9	-10	0.042	8.12	7.96	83.88
17	-14.4	-21.5	0.002	3.37	9.18	65.16
18	-9.3	-17.1	0.071	2.12	5.44	74.97
19	-3.9	-11.3	0.145	2.53	6.48	87.81
20	-7.5	-11.7	0.339	4.4	6.41	82.93
21	-14.4	-26.4	0.135	3.25	7.31	75.21
22	-8.4	-23.2	0.006	2.18	7.78	76.71
23	-3.2	-17.6	0.168	4.67	4.14	89.41
24	-9	-17	0.028	3.6	9.07	78.77
25	-6.5	-20.5	0.017	2.85	7.02	85.42
26	-11.4	-13.6	0.021	6.06	6.41	79.56
27	-13.1	-21.8	0.018	5.68	6.66	75.4
28	-6.8	-18.5	0.002	3.6	10.8	86.97
29	2.3	-18.8	0.004	1.94	8.75	88.6
30	-0.8	-11.4	0.094	2.29	4.97	91.44
31	-3.3	-5.6	0.094	6.69	4	89.65
32	-4.9	-7.8	0.18	6.06	8.71	83.8
33	-5.3	-19	0.014	4.17	10.3	81.24
34	-1.5	-10.1	0.237	2.92	6.59	91.16
35	-5.5	-9.9	0.131	4.6	6.73	86.53
36	-2.8	-16.8	0.057	6.7	9.25	89.6
37	-1.7	-15.3	0.004	4.98	12.6	84.09
38	-2.6	-7	0.017	5.31	12.56	86.79
39	-0.9	-19.4	0.001	3.1	12.96	83.9
40	1.7	-10	0.03	4.97	6.88	92.59
41	-4.9	-8.1	0.288	4.74	4.68	93.15
42	-6.6	-8.4	0.188	4.78	10.37	81.87
43	-5.9	-21.6	0.002	1.73	13.54	76.38
44	-4.3	-11.1	0.296	3.75	5.11	85.05
45	-4.3	-8	0.603	5.48	6.66	90.73
46	2.3	-11.3	0.1	3.58	11.27	88.57
47	2.2	-5.7	0.051	5.88	7.74	91.27
48	-3	-15.4	0.004	1.76	10.04	76.54
49	-4.8	-13.6	0.388	5.23	6.95	90.11
50	-1.8	-11.6	0.138	3.85	11.99	88.15
51	-2.2	-7.8	0.061	5.24	6.7	89.31
52	1.5	-11.1	0.001	4.04	6.37	92.15
53	5.7	-7.2	0.004	4.67	4.79	87.55
54	7.1	3.4	0.07	4.65	5.36	96.69
55	9.3	-0.5	0.608	2.17	6.59	99.52
56	8.7	-1.4	0.188	2.56	5.4	99.47
57	12.6	-2.1	0.015	4.57	9.94	94.76
