elora2023
1	2.67	0.18	0.12	3.08	1.27	91.81
2	2.95	-0.74	0.02	2.54	2.5	86.71
3	2.4	-0.51	0.38	3.82	1.15	94.26
4	1.97	1.13	1.36	4.2	0.76	96.73
5	2.46	0.72	0.08	3.32	1.59	93.07
6	1.23	0.16	0.04	3.62	2.04	91.03
7	0.28	-6.53	0	3.63	3.16	84.81
8	-3.22	-6.96	0	2.93	2.07	83.66
9	-0.96	-3.99	0	6.42	1.51	85.84
10	-0.76	-2.84	0	2.59	2.02	85.35
11	-0.08	-4.76	0	5.08	1.76	91.2
12	2.06	-0.07	0.1	3.54	1.13	95.15
13	-0.83	-7.3	0	6.61	3.23	80.9
14	-4.57	-14.05	0.02	3.07	9.53	73.19
15	-1.65	-13.08	0	1.42	9.38	68.47
16	2.3	-6.48	0	2.95	7.93	80.74
17	3.15	-0.87	0.54	3.27	1.02	94.43
18	2.13	0.26	0	4.76	1.87	93.89
19	1.1	-0.38	0.16	5.62	0.98	95.21
20	1.55	-2.63	0.06	5.17	2.81	88.37
21	-1.69	-2.78	0	3.85	1.38	81.12
22	-1.4	-4.93	0	2.26	1.5	89.65
23	-0.68	-4.06	0.26	4.24	4.2	86.89
24	-0.28	-4.18	0.02	5.84	5.13	81.31
25	-0.78	-4.53	0	5.1	3.14	92.67
26	-0.79	-5.11	0	4.83	5.17	88.18
27	-2.53	-4.75	0	5.84	5.78	86.8
28	0.25	-5	0.02	5.46	6.09	79.25
29	-0.62	-7.94	0.54	3.52	5.35	86.56
30	-5.02	-11.95	0.04	3.16	6.42	81.12
31	-9.1	-15.78	0	3.33	9.49	72.18
32	-7.86	-17.46	0	4.47	8.92	78.34
33	-2.13	-10.13	0	7.02	9.39	72.22
34	-10.88	-22.65	0	5.56	12.61	68.19
35	-5.71	-25.28	0	4.08	8.39	74.78
36	2.31	-5.63	0.08	4.84	6.23	75.31
37	-0.19	-8.59	0	3.24	9.49	76.82
38	4.68	-4.27	0	6.64	4.04	84.3
39	2.16	-2.41	0.02	3.85	11.31	82.45
40	4.12	-3.1	3.48	4.19	1.18	92.54
41	2.87	-3.46	0.04	8.41	4.17	83.47
42	-0.28	-4.74	0	5.31	10.57	75.35
43	5.15	-5.8	0	1.59	13.28	71.6
44	3.81	-4.87	0.02	3.67	11.79	82.56
45	7.19	-5.59	0	2.4	13.21	75.34
46	10.75	2.92	0.08	6.81	2.11	70.87
47	3.01	-2.28	0	3.66	3.12	86.01
48	-1.29	-9.74	0	0	8.69	80.71
49	0.26	-9.68	0.02	0	6.41	81.29
50	5.43	-3.03	1.28	3.56	9.73	72.45
51	4.04	-2.77	0	3.57	10.04	73.28
52	2.1	-4.19	0	6	5.5	77.79
53	-3.12	-7.24	0	5.87	3.66	79.74
54	0.67	-9.34	0	5.71	4.68	87.65
55	-1.38	-13.32	0	5.57	15	73.01
56	-4.54	-10.75	0.16	2.42	10.82	78.65
57	-0.76	-7.8	0	6.51	12.67	75.93
58	-1.86	-11.65	0	6.03	6.61	83.46
59	-0.33	-5.86	0.02	4.55	7.29	84.97
60	1.24	-5.97	0	3.34	9.06	85.53
61	1.16	-3.17	0	2.79	13.66	80.47
62	-0.56	-7.4	0	6.44	7.18	86.49
63	2.08	-2.27	0	5.2	14.54	86.7
64	2.04	-3.91	0.14	3.25	11.09	87.62
65	0.94	-6.05	0	2.66	5.95	79.71
66	-0.46	-4.67	0	6.09	18.82	52.14
67	-0.22	-4.64	0	4.72	18.81	61.06
68	2.42	-6.16	0	3.75	18.67	67.09
69	-1.58	-3.23	0.02	6.2	7.85	83.81
70	-2.81	-9.03	0	3.25	17.7	71.87
71	-2.51	-11.03	0	2.31	8.46	83.61
72	-1.07	-6.71	0.04	1.99	13.04	83.71
73	-4.69	-7.68	0	6.69	16.31	76.51
74	0.53	-9.13	0	4.05	20.43	63.3
75	5.64	-3.59	0.3	2.77	17.36	63.09
76	4.85	-1.48	0.82	7.46	4.52	85.71
77	-1.75	-8.04	0	7.82	14.6	73.7
78	-2.12	-9.9	0	6.81	18.92	72.23
79	3.17	-4.7	0	6.43	20.62	60.33
80	5.8	0.35	0	2.89	16.32	64.9
81	4.75	-0.04	0	4.06	7.48	83.76
82	5.14	-1.81	0.6	4.51	7.2	89.25
83	3.2	-2.57	0	3.07	17.31	68.94
84	6.33	-1.14	1.38	8.16	2.54	86.96
85	7.12	-0.74	0	6.81	22.04	71.2
86	2.92	-0.45	0.58	2.79	5.15	87.84
87	6.31	-1.68	0.02	2.33	18.39	71.27
88	3.64	-6.69	0.06	5.93	10.25	77.47
89	1.85	-10.32	0.06	2.93	23.39	70.91
90	5.02	-1.99	1.04	2.91	2.67	89.39
91	10.73	-2.48	2.34	6.78	8.62	78.82
92	3.35	-5.57	0	3.63	23.53	51.36
93	9.55	-1.59	0	3.66	8.72	60.96
94	10.03	4.29	0.16	3.48	8.64	80.97
95	14.76	2.24	1.14	6.31	4.34	87.53
96	14.04	2.65	0	7.22	17.15	66.16
97	2.5	-3.9	0	5.67	22.82	62.21
98	6.9	-6	0	1.97	20.52	61.53
99	11.43	-2.75	0	1.9	24.49	64.84
100	16.93	-0.86	0	3.02	21.54	60.01
101	19.99	4.25	0	6.25	17.3	50.67
102	24.09	8.65	0	5.18	23.73	55.91
103	26.75	12.46	0	4.69	24.02	50.83
104	26.56	8.79	0	1.51	24.69	48.19
105	26.24	11.45	0	2.23	19.87	47.86
106	24.52	8.22	0.94	3.88	20.55	66.14
107	8.04	0.64	0.22	6.39	7.14	82.26
108	1.48	0.01	0.08	7.05	9.84	82.73
109	6.36	-1.73	0	4.59	15.07	73.54
110	11.06	1.96	0.06	5.5	19.59	68.03
111	19.88	5.93	0.32	3.99	14.51	73.26
112	8.87	4.99	2.74	3.62	6.64	90.31
113	5.96	2.02	0.16	3.68	9.83	81.22
114	5.39	-0.12	0	3.33	14.75	77.34
115	7.7	-1.71	0	3.34	17.65	69.39
116	6.67	-2.89	0	2.2	16.95	74.74
117	12.47	-2.63	0	2.2	27.58	66.27
118	11.89	3.16	0.34	5.4	7.48	77.49
119	10.06	5.52	0.58	5.2	4.37	93.98
120	9.7	4.39	0.74	3.63	4.35	90.96
121	7.75	1.46	0.26	3.75	12.22	85.55
122	4.44	0.48	0.62	3.3	8.53	91.01
123	9.18	0.45	0.28	4.49	12.13	86.25
124	9.62	4.49	0.4	1.55	9.83	86.43
125	13.4	4.08	0	2.36	19.15	78.08
126	17.31	2.92	0.02	2.21	24.64	65.35
127	13.34	6.58	0.76	3.26	6.61	79.71
128	17.48	6.43	0.02	2.65	26.12	59.02
129	16.01	6.24	0	2.8	25.4	45.91
130	19.62	2.55	0	1.77	25.71	57.41
131	24.19	8.31	0	2.79	25.85	55.52
132	25.39	10.64	0	2.15	22.94	53.19
133	21.49	10.87	0	3.19	24.44	52.94
134	16.3	7.4	0	3.7	25.13	42.46
135	19.34	4.5	0	3.75	28.87	40.22
136	20.72	4.78	0	4.97	22.16	56.89
137	10.23	-0.84	0	3.41	28.87	55.18
138	14.73	-0.85	0	2.4	28.14	51.74
139	22.17	3.06	0.18	3.5	20.54	63.55
140	14.53	8.58	1.02	4.59	9.43	88.13
141	20.32	7.09	0.02	4.49	25.86	68.64
142	16.41	8.13	0	3.32	25.84	60.79
143	22.34	6.32	0	2.39	24.33	61.33
144	14.1	5.27	0	4.17	25.13	63.19
145	16.56	2.19	0	3.62	30.7	51.08
146	20.4	6.31	0	2.78	30.92	39.28
147	23.9	5.56	0	1.31	29.78	47.26
148	26.28	9.7	0	1.78	28.58	41.19
149	26.56	13.34	0	3.71	29.65	43.27
150	28.2	11.64	0	2.28	27.88	52.65
151	28.45	13.29	0	1.81	28.75	57.98
152	29.18	15.08	0	2.09	23.21	50.66
153	29.52	18.88	0	4.02	25.74	45.06
154	22.91	12.5	0	4.14	25.93	60.2
155	21.63	8.17	0	3.1	28.78	49.01
156	22.67	9.05	0	2.58	20.93	58.64
157	20.55	10.67	0	4.4	28.83	51.3
158	18.37	8.04	0	3.67	28.98	43.98
159	16.49	10.06	0	2.92	11.46	59.55
160	20.08	8.17	0.12	2.5	11.8	70.16
161	24.9	7.12	0	2.68	25.46	53.74
162	20.26	14.19	0.96	2.6	9.86	73.11
163	16.34	11.12	2.32	4.84	7.64	91.76
164	16.62	9.3	0.14	4.13	16.5	76.63
165	19.01	10.92	0.02	3.62	20.14	75.57
166	18.8	8.62	0.04	1.77	10.06	80.98
167	19.84	11.9	0.1	3.68	20.91	77.07
168	22.64	10.14	0	3.44	28.07	62.75
169	24.78	11.08	0	1.84	26.44	51.19
170	23.8	11.65	0	3.67	27.65	63.33
171	24.98	15.42	0	5.07	28.29	55.95
172	26.04	15.02	0	4.16	28.17	54.93
173	24.27	14.68	0	3.67	23.35	57.65
174	22.43	16.78	0.18	2.38	9.42	81.56
175	23.19	17.77	0.46	1.39	15.34	89.59
176	26.62	15.11	0.16	2.66	24.12	78.58
177	22.59	16.89	0.88	3.61	16.23	86.5
178	22.46	14.23	1.66	3.8	13.55	89.06
179	21.93	12.22	0	4.26	28.76	67.37
180	24.18	8	0	1.94	26.45	62.4
181	26.47	16.66	0	3.01	22.18	74.37
182	27.08	17.49	0	1.8	23.33	74.36
183	21.94	18.75	0.12	2.16	7.75	88.41
184	25.67	18.09	0.06	2.51	24.15	77.49
185	29.11	14.93	0	1.85	29.27	71.99
186	29.54	16.75	0	2.17	26.59	72.03
187	28.08	17.92	2.46	2.2	12.11	87.9
188	22	13.2	0.02	3.67	30.53	71.7
189	22.1	9.94	0.46	1.4	16.37	81.08
190	22.35	14.79	0	2.16	19.4	82.69
191	25.36	11.54	0	2.7	28.83	72.73
192	26.18	14.97	1.28	3.5	19.89	80.53
193	22.03	10.64	0.04	1.94	23.14	73.84
194	20.1	13.18	2.92	4.35	17.07	82.56
195	24.24	10.29	0	2.26	21.51	79.47
196	22.47	16.25	0.66	2.09	8.59	88.89
197	24.76	17.44	0.02	2.51	14.47	86.5
198	23.74	13.8	0	2.91	25.2	74.09
199	22.55	13.66	0	2	24.56	73.37
200	24.08	10.54	0.52	1.26	20.02	75.23
201	26.7	13.46	0.22	2.84	21.22	79.7
202	23.31	15.46	0.02	4.17	23.53	77.03
203	24.08	12.28	0	2.74	28.22	71.01
204	23.97	11.87	3.28	1.81	16.22	83.39
205	24.58	13.89	0.06	1.95	19.57	84.52
206	26.24	14.59	0.06	1.44	23.23	76.43
207	27.9	16.81	11.56	2.52	12.51	81.11
208	26.84	18.77	1.76	2.81	19.19	86.22
209	28.47	16.25	0	2.13	19.43	83.69
210	21.76	12.93	0.72	2.64	13.53	85.18
211	22.16	11.57	0.02	2.68	23.8	77.31
212	21.47	10.83	0	2.89	24.32	74.23
213	22.45	9.21	0	1.65	26.44	68.92
214	23.56	10.91	0	2.53	14.97	80.3
215	26.24	15.86	1.7	3.63	24.3	78.17
216	24.35	15.65	0.02	3.54	24.51	79.74
217	22.6	14.18	0	2.29	21.21	72.54
218	22.28	11.76	0.94	3.88	17.09	78.15
219	22.3	16.35	0.48	4.46	11.35	90.15
220	22.42	13.94	0	5.75	22.61	80.63
221	25.55	12.85	0	2.04	25.64	75.62
222	22.27	13.27	0.28	2.38	17.02	83.81
223	22.22	11.09	0	2.31	22.45	76.84
224	25.11	16.36	0.12	3.69	19.19	80.87
225	21.19	12.62	0.02	3.54	19.23	84.09
