elora1992						
1	-2.4	-8.3	0	1.51	5.87	88.59
2	0.8	-3.4	0	1.56	5.36	91.31
3	2.4	-2.9	0	2.92	4.75	100
4	3.2	1.4	0.2	2.01	6.12	99.64
5	1.6	0.1	0	3.46	7.88	88.06
6	0.4	-2.2	0	3.8	3.89	86.02
7	0.4	-1	0	4.77	6.01	85.14
8	0	-9.5	0	2.97	6.44	76.38
9	2.9	-5.3	0.2	4.99	5.44	96.89
10	-1.1	-3.3	0	4.21	6.12	80.18
11	-0.6	-4.2	0	2.6	3.38	87.11
12	4.1	-4.2	0.26	5.07	7.6	90.81
13	1.8	0.1	0.06	4.05	5.15	97.14
14	-5.3	-10.9	1.8	8.37	2.7	92.44
15	-13.1	-20.6	0	3.44	6.08	75.48
16	-8	-23.1	0	5.11	7.06	75.43
17	-6.2	-16.5	0	7.3	6.3	83.25
18	-14.2	-16.2	0	7.56	6.08	72.78
19	-13.3	-21.2	0.8	5.45	7.16	78.43
20	-3.6	-18.6	0	3.62	8.28	81.26
21	-2.7	-13.4	0	3.9	6.73	89.83
22	1.2	-14.6	0	4.07	6.16	95.26
23	2.1	-4	0.83	6.33	3.82	95.11
24	-5.9	-11.9	1.08	8.1	8.64	83.19
25	-12.2	-17.1	0	2.28	7.16	79.37
26	-3.8	-16.9	0	2.62	9.4	82.82
27	-2.8	-14.3	0	2.28	9.14	86.42
28	0.7	-4.6	0	1.84	10.58	91.02
29	-2.2	-3.9	0	4.73	10.91	90.03
30	0.5	-4.1	0	5.17	9.29	94.34
31	-3.1	-4.3	0	4.12	7.09	86.68
32	-8.7	-14.4	0	4.34	11.09	77.99
33	-2.4	-14.3	0.02	2.77	10.44	89.41
34	1.6	-3.8	0	1.72	9.9	80.82
35	-0.9	-4.4	0	6.19	6.77	87.01
36	-5.4	-12.7	0	2.8	12.42	77.64
37	-0.5	-14.6	0	2.83	12.31	82.51
38	-1.7	-3.4	0	2.67	7.74	86.99
39	-8.5	-13	0	4.74	9.61	74.09
40	-13.5	-20.6	0	4.63	10.08	69.54
41	-0.4	-20.7	0.2	4.47	8.46	79.13
42	-2.2	-11.9	0	6.31	8.6	87.23
43	-9.4	-24.2	0	1.71	12.24	68.59
44	-1	-16	0	1.7	8.75	83.94
45	0	-3.7	0	2.12	9	88.14
46	0.8	-1.7	1.15	3.08	4.93	99.47
47	-0.2	-3.6	0	4.74	9.22	91.91
48	1.1	-5.7	0	2.75	7.99	89.34
49	2.7	-1.7	0	3.85	5.26	95.53
50	2.5	0	1.21	4.2	6.88	96.06
51	0.4	-4.5	0.85	4.21	12.06	83.55
52	-4.1	-6.6	0	5.09	14.22	76.75
53	4.2	-10.9	0	2.27	11.3	90.57
54	1	-2.8	0	3.7	12.74	81.96
55	-1.7	-7.6	0	6.02	12.85	84.6
56	0.4	-3.8	0.38	3.97	7.16	95.34
57	-1.4	-3.9	0.15	4.31	9.86	80.75
58	0	-2.4	0	6.24	9.11	78.91
59	0.9	-7.3	0.2	6.32	5.11	87.67
60	-0.9	-18.1	0	5.94	15.3	61.93
61	3.3	-11.7	0	6.57	10.66	84.1
62	-4	-7.3	0	5.28	8.93	76.66
63	2.9	-5.1	0	2.16	14.18	74.49
64	5.5	-8.3	0	2.11	16.81	77.85
65	6.8	-2.2	0	3.12	8.35	78.01
66	4.5	0.8	0.8	6.41	7.45	95.15
67	6.9	0.8	0.1	2.09	8.03	95.09
68	5	1.8	0.19	2.14	7.96	95.89
69	11.5	0.7	0	4.05	15.98	86.05
70	9.8	-5	1.02	4.62	3.13	100
71	-10.7	-14.1	0	7.68	10.55	63.89
72	-8.7	-12.7	0.04	7.82	11.95	62.69
73	-6.9	-18	0	5.83	16.16	63.59
74	-6.1	-13.4	0	5.55	15.55	62.68
75	-8.5	-15.3	0	4.33	17.57	62.88
76	0.5	-17.2	0.11	4.62	16.67	67.32
77	3.1	-3.2	0	6.01	13.39	76.52
78	0.7	-9.3	0	2.54	18.65	62.43
79	2.2	-7.1	0	4.36	21.35	67.38
80	0.7	-6.7	0	3.79	17.06	69.95
81	-1.6	-10.1	0	2.29	16.16	63.99
82	-2.9	-8.6	0.02	4.22	8.68	75.7
83	-2.2	-11.4	0	3.63	13.61	72.21
84	1.7	-11	0	2.67	21.1	72.37
85	9.9	-2.3	0	4.42	14.87	81.7
86	8.7	1.9	0.54	3.05	9.18	86.09
87	2.3	0.6	0	7.01	11.12	78.65
88	2.6	-6	0	6.12	23.72	57.48
89	7.2	-4	0	3.28	19.91	61.59
90	7.8	0.1	0	1.44	11.88	66.58
91	7.2	-2.8	0.14	3.77	13.75	67.06
92	1.3	-4.1	0	4.14	11.66	75.39
93	-1.6	-6.8	0	4.33	11.74	72.89
94	2.2	-6.1	0	4	15.98	68.67
95	5.8	-3.3	0	2.18	16.45	73.47
96	5.2	-4.2	0	4.23	24.62	64.1
97	10.7	-4.7	0	2.15	21.17	57.89
98	16.5	1.9	0.06	4.36	16.27	73.29
99	9.7	-0.8	0	2.34	21.89	62.29
100	12.6	-0.8	0	1.32	18.43	62.72
101	9.8	-0.3	0	3.88	14.62	64.17
102	2.6	-0.8	4.5	4.61	4.1	97.47
103	0.1	-2.1	0	5.49	18.94	64.61
104	2.6	-7.6	0	1.56	20.66	53.69
105	6.3	-3.9	0	1.42	23.18	55.46
106	6.1	-2.5	0	3.6	14.98	68.8
107	3	0.1	4.66	2.83	2.88	95.82
108	5.7	0.8	0	1.92	6.55	91.44
109	6.4	1.7	0	3.95	7.92	92.44
