elora1994						
1	0.7	-4.1	0.3	6.52	1.91	91.23
2	-10.6	-14.7	0	3.65	3.82	73.8
3	-10.6	-20.9	0	5.14	5.29	79.55
4	-7.1	-13.4	0.12	5.42	5.47	79.65
5	-13.4	-15.1	0	6.02	6.52	73.15
6	-14	-21.3	0	6.26	3.28	77.23
7	-15.4	-19.2	1.03	6.81	4.79	80.28
8	-10.9	-16.5	0	4.4	4.28	80.17
9	-12.2	-23.7	0.13	4.4	6.26	79.16
10	-2	-24.4	0.18	2.75	5.62	79.77
11	-0.6	-11.7	0	4.75	6.37	90.04
12	-1.3	-18.7	0	2.72	5.72	86.53
13	-6.2	-7.3	0.09	3.5	7.52	80.39
14	-14	-15.9	0	3.79	5.9	74.08
15	-23.7	-27.9	0	5.63	4.54	69.89
16	-12.2	-29.2	1.25	5.39	5.33	74.18
17	-10.1	-17.7	0.03	6.16	4	83.99
18	-19.8	-23.1	0.02	8.07	5.62	69.23
19	-21.9	-30	0	7.31	5.58	74.8
20	-15.6	-29	0	5.04	6.23	80.87
21	-6.8	-20.3	0.19	7.28	5.87	83.31
22	-8.4	-13.1	0	4.94	8.71	78.54
23	0.4	-16.3	0	4.3	6.88	99.46
24	-1	-3.2	0	4.37	8.6	89.39
25	-9.2	-11.8	0.15	5.76	5.76	80.33
26	-15.1	-24.5	0	8.49	6.44	76.93
27	1.4	-21.4	3.68	6.12	3.1	94.45
28	3.4	-7.4	0.5	6.83	4.03	95.58
29	-7	-14	0.08	3.11	5.58	80.64
30	-11.9	-26.7	0	2.74	6.84	73.68
31	-12.2	-29.9	0	2.1	7.34	78.2
32	-13.2	-23.4	0	4.04	5.98	74.9
33	-5.6	-21.8	0.25	6.17	8.68	78.65
34	-10.3	-14.2	0	7.63	8.17	78.16
35	-9	-13.8	0	5.91	11.23	79.13
36	-6.3	-18	0	5.53	10.3	82.33
37	-4	-17	0	4.22	11.38	78.49
38	-14.5	-21	0.12	3.88	8.68	70.63
39	-15.5	-20.8	0.45	6.68	6.23	76.67
40	-14.8	-20.5	0	4.73	7.56	76.49
41	-13.4	-27.3	0	3.12	7.49	77.09
42	-6.9	-19	0	3.09	10.08	83.64
43	-4.7	-20.6	0.45	4.42	9.25	93.83
44	-6.1	-8.2	0	6.34	7.78	87.84
45	-10.4	-21.4	0	3.77	10.76	73.81
46	-1.3	-15.3	0	6.1	12.78	90.66
47	-5.4	-9	0	3.01	7.24	81.34
48	3.2	-11.8	0	4.17	11.2	89.72
49	6.5	-7.9	0	2.82	14.44	89.4
50	7.6	0.2	0	5.17	10.22	88.64
51	8.3	5	0.03	6.04	8.53	95.42
52	-1.7	-2.7	0	3.6	4.36	77.8
53	-6	-11.4	0.12	4.68	13.07	57.35
54	-0.9	-11.6	0.65	8.64	2.66	86.03
55	-6	-10.1	0.02	7.04	6.7	81.32
56	-8.4	-16	0.3	5.07	7.67	66.93
57	-13.6	-17.7	0	6.52	9.36	66.17
58	-11.1	-19.8	0	4.18	11.56	66.67
59	-6.9	-19.4	0	2.44	11.38	75.11
60	-0.2	-10	0	1.43	15.23	80.24
61	-0.4	-10.9	0	4.71	15.48	83.47
62	3	-10	0	3.18	16.13	73.53
63	2.6	-5.3	0	2.87	9.43	84.72
64	0.1	-2.8	0	3.9	14.29	75.22
65	0.9	-5.9	0.27	2.23	4.86	89.59
66	2.5	-2.1	0	3.52	13.36	95.83
67	-2.6	-4.9	0	5.79	14.69	65.38
68	-3.7	-10	0.68	3.66	8.17	73.8
69	-1.4	-6.7	0	4.24	11.81	75.69
70	-0.9	-10	0	2.68	18.29	71.37
71	2.6	-12.5	0	3.91	12.6	76.92
72	-0.1	-3	0	2.64	11.74	80.06
73	1	-9.6	0.5	3.78	11.2	79.25
74	2.8	-1.7	0.1	5.24	8.78	87.13
75	-10.4	-11.7	0	7.51	13.82	66.13
76	-5	-14	0.15	4.63	15.8	70.3
77	-3	-8.4	0.15	3.61	7.88	81.37
78	-1.4	-7.5	0	6.06	14.72	71.56
79	4.5	-10.6	0	1.96	18.25	74.45
