elora2004						
1	0.8	-1.6	0.22	2.5	5.9	85.77
2	11.6	-1.8	0.51	3.14	4.9	100
3	11.4	3.3	0	5.02	4.68	97.01
4	-1	-2.2	0.07	4.26	4.1	83.04
5	-4.2	-6.7	0	5.24	4.1	85.76
6	-8	-12.8	0.19	7.79	3.96	75.33
7	-9.2	-13.8	0.26	7.35	4.9	72.4
8	-6.1	-12.9	0	4.2	5.04	79.78
9	-18.4	-25.7	0	4.29	6.62	73.19
10	-7.5	-26.6	0.26	2.48	5.44	76.96
11	-1.2	-16.1	0.4	6.15	4.14	89.54
12	-0.6	-4.4	0.56	3.19	4.61	93.38
13	-5.5	-14.6	0.13	6.77	6.01	88.83
14	-14.9	-24.3	0.38	3.81	4.43	81.8
15	-17.7	-22.9	0	5.1	6.23	79.84
16	-13.8	-25.1	0.15	4.84	7.06	84.25
17	-3.8	-22.6	0.16	2.16	6.01	94.93
18	-6	-8.6	0.19	5.75	7.24	86.49
19	-11.2	-14	0.08	4.35	7.7	84.66
20	-11.8	-15	0.13	3.45	7.88	84.28
21	-3.5	-19.9	0.55	4.69	4.68	91.35
22	-8.3	-13	0.41	7.36	6.01	84.96
23	-14.1	-17.4	0.07	4.92	6.44	81.83
24	-16.4	-22.9	0.14	3.5	6.16	81.82
25	-10	-25.6	0	1.83	7.6	81.48
26	-8.1	-18.5	0.93	8.37	4.39	86.24
27	-3.6	-14.5	0.88	5.67	3.06	91.61
28	-7.4	-9.7	0.64	7.01	7.88	87.04
29	-11.5	-14.8	0.64	6.49	8.21	82.59
30	-9.5	-14.8	0.73	6.91	7.13	86.14
31	-7.6	-13	0.28	4.37	9.14	88.96
32	-5.3	-9.5	0.13	1.69	8.21	90.29
33	-0.7	-16.7	0.47	4.05	7.7	97.43
34	1	-3.5	0.37	5.11	4.39	95.11
35	-6.7	-8.8	0.07	5.08	9.43	85.83
36	-1.9	-18.2	0.34	3.78	7.2	92.82
37	0.8	-6.4	0.37	4.66	5.76	95.44
38	-7	-8.8	0	4.85	9.5	86.95
39	-4.9	-19.5	0.06	4.63	11.38	91.9
40	0.2	-8.4	0.06	7.15	6.26	89.61
41	-2.8	-4.5	0.06	6.14	5.62	89.34
42	-4.4	-9.7	0	3.08	7.78	85.1
43	-1.1	-7.1	0.06	1.99	6.88	92.94
