elora2006						
1	1.1	-4.9	0.08	1.89	3.13	92.99
2	1	-1	0.11	5.32	3.53	96.98
3	0.5	-0.6	0	4.73	7.13	95.94
4	3.4	0.4	0.53	2.79	1.94	99.77
5	1.9	-5.1	0.3	5.04	5.4	89.36
6	-5.1	-11.2	0	4.11	6.88	75.24
7	-1.9	-7.2	0.21	4.01	2.56	88.33
8	0	-6.2	0.06	2.98	4.07	92.07
9	0.6	-0.9	0	3.71	2.2	92.55
10	-0.4	-5.7	0.07	2.47	6.62	86.15
11	6.3	-0.5	0.33	4.39	1.94	98.32
12	6.8	1.5	0	4.63	8.5	92.94
13	7.8	0.2	0.32	3.51	2.05	96.35
14	3.8	-7.7	0.06	8.66	3.35	84.87
15	-7.4	-12.4	0	4.33	8.57	68.87
16	-5.5	-12.9	0	4.84	8.03	73.08
17	4.1	-6.9	1.45	6.48	2.56	92.11
18	3.7	-5	0.61	7.65	2.05	89.71
19	3.8	-7.5	0	4.43	4.97	89.08
20	7.4	-0.1	0.46	4.87	4.75	95.39
21	0	-7	1.56	4.27	5.76	90.26
22	0.6	-9.6	0	2.01	7.81	82.19
23	-0.4	-6	0	2.7	6.52	83.04
24	0.8	-6.3	0.53	6.56	2.84	90.68
25	-0.7	-11.8	0.37	7.71	3.89	83.01
26	-8.8	-15.7	0	3.58	5.47	74.41
27	2.4	-15.6	0	4.61	6.55	85.98
28	5.3	-1.6	0.1	3.53	9.79	88.22
29	6.6	1.2	2.25	5.23	1.15	98.96
30	6.1	0.6	0.07	4.8	7.02	89.39
31	0.6	-2.8	0.45	4.01	3.89	85.11
32	1.7	-3.4	0	4.23	7.02	86.66
33	2.6	0.3	0.35	2.16	6.84	89.58
34	2.1	0.2	0.99	3.09	8.24	95.62
35	2.1	0	1.61	5.36	3.28	95.93
36	0.3	-6.3	0.31	9.21	5.18	85.43
37	-3.4	-7.6	0.14	9.76	4.36	76.25
38	-4.2	-8.4	0.06	4.4	8.5	79.47
39	-7.9	-16	0.06	2.98	9.54	79.14
40	-8	-17.2	0.23	4.35	7.7	82.03
41	-2.9	-10.3	0.07	1.7	6.12	85.18
42	-4.6	-14.2	0.09	2.88	12.31	83.29
43	-5.5	-16.5	0.08	3.39	12.31	78.56
