%ERS4 N2O fluxes for plot 1 year 2022
% Year, Date, Plot,N2O flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ng N2O-N/(m2s), ng N2O-N/(m2s), ng/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2022.000000,2.104167,1.000000,1.695781,1.695781,6.735034,0.125893,0.464451,4.315000,10.604810,268.692119,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.187500,1.000000,-1.308596,-1.308596,-6.200976,0.105515,0.389274,3.375000,13.351250,268.063939,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.270833,1.000000,NaN,NaN,-21.137924,NaN,NaN,4.517000,NaN,266.354296,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,2.354167,1.000000,2.858114,2.858114,21.570753,0.066250,0.244413,2.860000,0.622162,265.059176,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.437500,1.000000,8.165790,8.165790,53.363399,0.076511,0.282270,3.388000,4.610575,265.018619,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.520833,1.000000,-1.379383,-1.379383,-7.436148,0.092749,0.342174,4.458000,8.799474,265.242881,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.604167,1.000000,4.427274,4.427274,35.681285,0.062039,0.228879,4.080000,6.110783,265.339827,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.687500,1.000000,0.630837,0.630837,6.397293,0.049305,0.196830,3.115000,-8.921019,264.264810,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.770833,1.000000,NaN,NaN,144.529702,0.011057,0.056307,1.478000,-1.858931,261.681573,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,2.854167,1.000000,4.273324,4.273324,37.754811,0.056593,0.227143,2.850000,-28.251310,261.549486,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.937500,1.000000,NaN,NaN,603.438228,0.006148,0.034577,1.160000,-0.594768,259.585330,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.020833,1.000000,NaN,NaN,206.441642,0.013793,0.074981,1.253000,-5.477394,258.751821,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.104167,1.000000,NaN,NaN,766.062046,0.012584,0.061980,1.055000,-2.193362,257.907784,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.187500,1.000000,NaN,NaN,237.778254,0.009893,0.064855,0.813000,-5.836558,256.153479,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.270833,1.000000,NaN,NaN,205.749973,0.008433,0.058357,1.174000,-4.789102,256.998769,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.354167,1.000000,NaN,NaN,-26.000235,0.026878,0.067967,1.348000,3.110394,259.006788,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.437500,1.000000,NaN,NaN,130.260348,0.036360,0.083848,0.849000,8.104052,260.160304,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.520833,1.000000,NaN,NaN,-34.078499,0.047993,0.071216,0.905000,16.608210,261.974938,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.604167,1.000000,NaN,NaN,98.635914,0.038502,0.083033,1.878000,9.719101,263.973456,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.687500,1.000000,-0.552111,-0.552111,-7.949965,0.034724,0.144430,2.336000,-5.507967,264.756150,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,3.770833,1.000000,NaN,NaN,290.470994,0.025785,0.043800,0.710000,2.764987,263.188627,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.854167,1.000000,NaN,NaN,118.207394,0.024517,0.081685,0.855000,1.068794,260.584237,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.937500,1.000000,NaN,NaN,127.679103,0.011902,0.082126,1.766000,-13.250680,261.576726,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.020833,1.000000,NaN,NaN,143.935629,0.002765,0.046733,1.278000,-10.037430,262.341780,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.104167,1.000000,NaN,NaN,90.979773,0.023633,0.117339,2.317000,-15.328120,264.218610,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.187500,1.000000,7.448368,7.448368,92.250733,0.040370,0.164243,2.764000,-12.486700,265.506493,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.270833,1.000000,9.570093,9.570093,88.604585,0.054005,0.199237,3.380000,-1.537293,266.808081,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.354167,1.000000,-2.598005,-2.598005,-28.771753,0.045149,0.166565,2.979000,-0.658257,266.871062,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.437500,1.000000,8.885093,8.885093,88.469321,0.050216,0.185259,3.670000,-1.549172,267.276178,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.520833,1.000000,NaN,NaN,NaN,0.059153,0.218232,4.165000,3.368336,269.746661,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,4.604167,1.000000,NaN,NaN,84.444670,NaN,NaN,2.869000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.687500,1.000000,NaN,NaN,44.972638,NaN,NaN,3.311000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.770833,1.000000,NaN,NaN,30.293867,NaN,NaN,2.478000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.854167,1.000000,NaN,NaN,-22.459968,NaN,NaN,2.253000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.937500,1.000000,7.887391,7.887391,68.097047,0.057913,0.213656,2.427000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.020833,1.000000,-0.229109,-0.229109,-3.155618,0.036302,0.133927,1.480000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.104167,1.000000,-2.611315,-2.611315,-26.537155,0.049201,0.181516,2.014000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.187500,1.000000,NaN,NaN,16.184462,NaN,NaN,3.221000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.270833,1.000000,0.496392,0.496392,2.455198,0.101090,0.372948,4.148000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.354167,1.000000,NaN,NaN,35.749641,NaN,NaN,5.217000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.437500,1.000000,NaN,NaN,-3.082604,NaN,NaN,6.118000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.520833,1.000000,NaN,NaN,52.272058,NaN,NaN,5.633000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.604167,1.000000,NaN,NaN,22.449246,NaN,NaN,5.883000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.687500,1.000000,NaN,NaN,40.772125,NaN,NaN,7.440000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.770833,1.000000,34.290790,34.290790,92.933154,0.184492,0.680639,7.920000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.854167,1.000000,NaN,NaN,-25.728215,NaN,NaN,7.860000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.937500,1.000000,NaN,NaN,NaN,0.145035,0.535072,6.200000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,6.020833,1.000000,NaN,NaN,-21.148898,NaN,NaN,6.317000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.104167,1.000000,-4.808112,-4.808112,-16.998953,0.141424,0.521750,6.068000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,6.187500,1.000000,NaN,NaN,-59.385969,NaN,NaN,4.885000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.270833,1.000000,NaN,NaN,-104.791623,NaN,NaN,4.882000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.354167,1.000000,NaN,NaN,-130.392622,NaN,NaN,5.623000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.437500,1.000000,NaN,NaN,26.609511,NaN,NaN,4.743000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.520833,1.000000,NaN,NaN,8.285203,NaN,NaN,5.579000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.604167,1.000000,NaN,NaN,105.415446,NaN,NaN,4.801000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.687500,1.000000,NaN,NaN,-8.493541,NaN,NaN,3.822000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.770833,1.000000,9.807605,9.807605,82.644384,0.059336,0.218907,2.532000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,6.854167,1.000000,NaN,NaN,35.230239,NaN,NaN,2.059000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.937500,1.000000,NaN,NaN,94.305809,NaN,NaN,2.045000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,7.020833,1.000000,NaN,NaN,30.388622,0.027604,0.101838,1.096000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.104167,1.000000,NaN,NaN,350.699657,0.031072,0.114633,1.225000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.187500,1.000000,-7.845187,-7.845187,-60.006851,0.065369,0.241164,2.771000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.270833,1.000000,1.657611,1.657611,21.146101,0.039194,0.144598,1.545000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.354167,1.000000,NaN,NaN,497.343230,0.016094,0.059375,0.600000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.437500,1.000000,-1.153478,-1.153478,-7.220083,0.079880,0.294698,3.370000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.520833,1.000000,15.001165,15.001165,67.743795,0.110720,0.408475,4.668000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.604167,1.000000,8.372860,8.372860,36.466883,0.114801,0.423531,4.899000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.687500,1.000000,NaN,NaN,NaN,0.104896,0.386991,4.416000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,7.770833,1.000000,NaN,NaN,64.165611,0.012269,0.079883,1.599000,-10.709610,260.111602,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.854167,1.000000,3.263058,3.263058,38.710713,0.042147,0.173710,2.402000,-16.904350,261.665301,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,7.937500,1.000000,13.461781,13.461781,142.150083,0.047351,0.194244,2.347000,-22.626820,259.091864,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.020833,1.000000,NaN,NaN,813.972120,0.014815,0.084816,0.474000,-9.294896,256.520954,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.104167,1.000000,NaN,NaN,562.970299,NaN,0.022684,0.498000,-4.728643,253.738968,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.187500,1.000000,NaN,NaN,1121.481471,0.011716,0.071746,0.614000,-6.745408,252.511480,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.270833,1.000000,NaN,NaN,200.228380,NaN,NaN,1.352000,0.460821,254.138212,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,8.354167,1.000000,NaN,NaN,192.648058,0.047047,0.098549,0.762000,17.867870,256.505559,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.437500,1.000000,12.076367,12.076367,161.671811,0.037348,0.123812,2.315000,3.953059,261.319139,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.520833,1.000000,25.190328,25.190328,146.057152,0.086234,0.318142,4.727000,23.067120,266.254287,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.604167,1.000000,7.612743,7.612743,39.163550,0.097192,0.358566,4.856000,1.673725,267.467118,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.687500,1.000000,6.464788,6.464788,50.106764,0.064510,0.261384,3.781000,-25.156940,268.476557,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.770833,1.000000,2.754965,2.754965,21.681940,0.063531,0.234384,3.258000,-8.341393,268.734094,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.854167,1.000000,8.629081,8.629081,79.612126,0.054195,0.199938,3.297000,-6.045628,269.591000,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.937500,1.000000,12.594608,12.594608,101.255789,0.062192,0.229443,3.980000,-1.301721,271.128335,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.020833,1.000000,10.063156,10.063156,60.919864,0.082593,0.304709,5.195000,0.598598,274.859961,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.104167,1.000000,NaN,NaN,107.966101,NaN,NaN,5.776000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.187500,1.000000,NaN,NaN,25.190877,NaN,NaN,5.429000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.270833,1.000000,NaN,NaN,7.014363,NaN,NaN,4.731000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.354167,1.000000,9.512241,9.512241,38.102695,0.124824,0.460508,5.364000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.437500,1.000000,7.795751,7.795751,31.025593,0.125634,0.463498,5.402000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.520833,1.000000,10.352406,10.352406,30.890362,0.167567,0.618199,7.170000,NaN,274.869935,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.604167,1.000000,26.968526,26.968526,77.455263,0.174091,0.642268,7.470000,NaN,271.481764,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.687500,1.000000,6.346126,6.346126,15.929180,0.199198,0.734895,8.530000,NaN,270.410275,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.770833,1.000000,0.683352,0.683352,2.019960,0.169150,0.624039,7.250000,NaN,266.648436,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.854167,1.000000,5.905084,5.905084,24.594515,0.120049,0.442892,6.393000,-8.534018,265.378871,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.937500,1.000000,7.315793,7.315793,45.026258,0.081239,0.299713,4.917000,0.695077,264.262926,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.020833,1.000000,-2.974390,-2.974390,-9.244877,0.160867,0.593481,6.912000,NaN,262.862224,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,10.104167,1.000000,5.899349,5.899349,36.111425,0.081683,0.320732,5.462000,-30.362090,261.933211,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.187500,1.000000,-3.821888,-3.821888,-21.539090,0.088720,0.327311,5.791000,-25.260680,261.775691,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.270833,1.000000,12.316354,12.316354,69.420640,0.088708,0.327268,5.745000,-25.752440,261.326385,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.354167,1.000000,13.721403,13.721403,41.114241,0.166869,0.615625,7.220000,NaN,261.557493,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,10.437500,1.000000,-24.499660,-24.499660,-117.203592,0.104518,0.385593,6.433000,15.208680,261.432969,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.520833,1.000000,NaN,NaN,NaN,0.157396,0.580674,6.795000,NaN,261.799340,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,10.604167,1.000000,6.530700,6.530700,28.196915,0.115805,0.427328,7.170000,30.727940,261.740138,0.569579,1.069579,0.111608,0.011661,1000.000000,1000.000000,39.273733,%         ,,%      
2022.000000,10.687500,1.000000,19.489400,19.489400,59.068034,0.164974,0.608895,7.110000,NaN,261.147621,0.569158,1.069158,0.111326,0.011631,1000.000000,1000.000000,39.363081,%         ,,% uncorrected u*
2022.000000,10.770833,1.000000,-1.285353,-1.285353,-5.369252,0.119696,0.441874,5.174000,NaN,261.261277,0.568737,1.068737,0.111044,0.011602,1000.000000,1000.000000,39.449491,%         ,,% uncorrected u*
2022.000000,10.854167,1.000000,12.705419,12.705419,77.903485,0.081546,0.301103,3.488000,NaN,259.042586,0.568316,1.068316,0.110762,0.011572,1000.000000,1000.000000,39.539751,%         ,,% uncorrected u*
2022.000000,10.937500,1.000000,15.094562,15.094562,99.396984,0.075931,0.280429,4.463000,-9.631813,257.310329,0.567895,1.067895,0.110479,0.011543,1000.000000,1000.000000,39.627133,%         ,,%      
2022.000000,11.020833,1.000000,9.062839,9.062839,150.247667,0.030160,0.131803,1.733000,-11.595730,255.159346,0.567474,1.067474,0.110197,0.011513,1000.000000,1000.000000,39.718318,%         ,,%      
2022.000000,11.104167,1.000000,NaN,NaN,158.679358,0.011505,0.061948,1.304000,-3.012550,254.161600,0.567053,1.067053,0.109915,0.011484,1000.000000,1000.000000,39.806513,% u* low,,%      
2022.000000,11.187500,1.000000,8.965186,8.965186,76.012669,0.058972,0.217936,2.498000,3.995079,256.162369,0.566632,1.066632,0.109633,0.011454,1000.000000,1000.000000,39.898638,%         ,,%      
2022.000000,11.270833,1.000000,NaN,NaN,23.860581,0.040096,0.110421,2.387000,9.536071,255.426932,0.566211,1.066211,0.109351,0.011425,1000.000000,1000.000000,39.987746,% u* low,,%      
2022.000000,11.354167,1.000000,5.240681,5.240681,53.674905,0.048819,0.156138,2.334000,11.242130,255.724355,0.565789,1.065789,0.109069,0.011395,1000.000000,1000.000000,40.080737,%         ,,%      
2022.000000,11.437500,1.000000,-0.841372,-0.841372,-7.498497,0.056103,0.169745,2.625000,21.267180,256.899972,0.565368,1.065368,0.108787,0.011366,1000.000000,1000.000000,40.170772,%         ,,%      
2022.000000,11.520833,1.000000,11.245177,11.245177,80.525362,0.069824,0.227346,2.940000,29.890700,258.833508,0.564947,1.064947,0.108505,0.011336,1000.000000,1000.000000,40.264820,%         ,,%      
2022.000000,11.604167,1.000000,8.398540,8.398540,50.929826,0.082452,0.273523,3.933000,20.304250,260.762442,0.564526,1.064526,0.108223,0.011307,1000.000000,1000.000000,40.355797,%         ,,%      
2022.000000,11.687500,1.000000,-1.186757,-1.186757,-7.073939,0.083882,0.310397,4.152000,10.579270,261.871750,0.564105,1.064105,0.107941,0.011277,1000.000000,1000.000000,40.450829,%         ,,%      
2022.000000,11.770833,1.000000,3.147706,3.147706,16.560691,0.095035,0.351743,4.184000,6.815614,262.875212,0.563684,1.063684,0.107658,0.011248,1000.000000,1000.000000,40.542852,%         ,,%      
2022.000000,11.854167,1.000000,-4.108302,-4.108302,-18.097257,0.113506,0.420197,5.075000,-21.199790,263.842626,0.563263,1.063263,0.107376,0.011218,1000.000000,1000.000000,40.638884,%         ,,%      
2022.000000,11.937500,1.000000,14.197830,14.197830,113.278966,0.062668,0.249144,5.166000,-16.289050,266.511646,0.562842,1.062842,0.107094,0.011189,1000.000000,1000.000000,40.731790,%         ,,%      
2022.000000,12.020833,1.000000,2.782573,2.782573,20.551700,0.067697,0.270508,5.517000,-22.280570,268.909985,0.562421,1.062421,0.106812,0.011159,1000.000000,1000.000000,40.828838,%         ,,%      
2022.000000,12.104167,1.000000,12.530015,12.530015,50.110207,0.125025,0.463137,7.350000,-31.750870,270.183704,0.562000,1.062000,0.106530,0.011130,1000.000000,1000.000000,40.922731,%         ,,% filled u*+H
